Q1,Q2,Q3,Q4,Q6,Q24
67,Man,Japan,Bachelor’s degree,2,921
73,Man,United Kingdom of Great Britain and Northern Ireland,Professional degree,20,150
18,Man,India,Bachelor’s degree,1,144
19,Man,India,Bachelor’s degree,1,908
33,Man,India,Bachelor’s degree,9,42
33,Man,India,Master’s degree,2,926
24,Man,Nigeria,Bachelor’s degree,0,2799
45,Man,Germany,No formal education past high school,0.6284785461299662,85710
30,Man,Turkey,Master’s degree,3,21188
31,Woman,Germany,Bachelor’s degree,8,106503
43,Man,India,Master’s degree,5,53879
42,Man,Russia,Master’s degree,7,2935
34,Man,Russia,Master’s degree,7,3101
34,Man,Mexico,Some college/university study without earning a bachelor’s degree,2,8540
23,Man,Sri Lanka,Bachelor’s degree,0,495
39,Man,Russia,Master’s degree,0.42996546184436124,13887
38,Man,Indonesia,Master’s degree,29,16408
32,Man,Russia,Doctoral degree,15,75819
31,Woman,Viet Nam,Master’s degree,3,797
25,Woman,Brazil,Bachelor’s degree,0.5906351590741913,697
50,Man,Colombia,Some college/university study without earning a bachelor’s degree,20,38777
32,Man,India,Master’s degree,8,22605
53,Man,Mexico,Master’s degree,8,34722
27,Woman,Brazil,Master’s degree,4,22302
22,Man,France,Master’s degree,1,804
20,Woman,Pakistan,Bachelor’s degree,0.15094669693398188,456
40,Man,Taiwan,Doctoral degree,12,70271
32,Man,India,Master’s degree,3,14207
25,Man,Taiwan,Master’s degree,5,16448
31,Man,Brazil,Master’s degree,9,14459
30,Man,Thailand,Master’s degree,5,67582
26,Man,China,Bachelor’s degree,1,21447
58,Man,France,Master’s degree,26,80491
18,Man,India,Bachelor’s degree,0.5819224982328588,31
22,Woman,South Korea,Some college/university study without earning a bachelor’s degree,4,670
62,Man,United States of America,Bachelor’s degree,20,364
33,Man,Turkey,Doctoral degree,5,549
22,Man,Philippines,Master’s degree,3,16294
29,Woman,India,Master’s degree,6,10412
31,Man,United States of America,Master’s degree,5,144488
32,Man,United States of America,Master’s degree,4,91604
27,Man,Russia,Master’s degree,0.8128461286669273,5113
26,Woman,United States of America,Master’s degree,5,102559
52,Man,United States of America,Master’s degree,4,1430
23,Man,Poland,Master’s degree,1,30832
24,Man,India,Bachelor’s degree,2,8508
37,Man,Canada,Master’s degree,4,73490
32,Man,Sweden,Master’s degree,5,62366
40,Woman,France,Master’s degree,0,86199
53,Man,United States of America,Master’s degree,0.07086050854336001,99964
29,Man,Russia,Bachelor’s degree,1,1796
19,Man,India,Bachelor’s degree,1,966
53,Man,Germany,Some college/university study without earning a bachelor’s degree,21,259294
32,Man,India,Bachelor’s degree,0.9573526959217714,42065
33,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,13,114577
34,Woman,Switzerland,Doctoral degree,0.9124280959152066,110567
36,Man,Peru,Master’s degree,0.15148108648084557,40381
32,Man,India,Master’s degree,7,151732
61,Man,Ukraine,Doctoral degree,24,1723
22,Man,India,Bachelor’s degree,1,8327
47,Man,Brazil,Bachelor’s degree,20,5080
49,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,6,630
24,Man,China,Bachelor’s degree,4,21610
59,Man,United States of America,Master’s degree,30,175332
18,Man,India,Master’s degree,3,9909
23,Man,Nigeria,Master’s degree,4,349
22,Man,United States of America,Bachelor’s degree,5,91295
65,Man,Egypt,Doctoral degree,19,1701
36,Man,Turkey,Bachelor’s degree,1,912
33,Man,Brazil,Master’s degree,18,4315
36,Man,Taiwan,Master’s degree,5,1604
49,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,24,107282
38,Man,Japan,Bachelor’s degree,11,40337
32,Man,Philippines,Master’s degree,0.3040094641242048,2869
59,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,26,78674
31,Man,United States of America,Doctoral degree,9,180424
32,Man,Russia,Master’s degree,0.6040009633893448,27432
33,Man,Japan,Bachelor’s degree,2,63693
34,Man,China,Doctoral degree,4,2279
41,Man,Canada,Professional degree,2,119205
38,Woman,Mexico,Some college/university study without earning a bachelor’s degree,0,15152
31,Man,Portugal,Doctoral degree,5,10740
36,Man,Nigeria,Master’s degree,0.6652507142726555,28232
30,Man,Brazil,Bachelor’s degree,5,37954
34,Man,Russia,Professional degree,1,25668
27,Man,Turkey,Master’s degree,0.15775832659055022,1294
26,Man,United States of America,Bachelor’s degree,1,183546
37,Man,Brazil,Some college/university study without earning a bachelor’s degree,8,11100
41,Woman,France,Bachelor’s degree,0.9968310583902948,130
36,Man,Russia,Professional degree,2,14659
49,Man,Brazil,Bachelor’s degree,1,6463
34,Man,India,Master’s degree,6,27022
32,Man,India,Bachelor’s degree,3,3973
40,Man,Canada,Master’s degree,3,214605
44,Man,Australia,Doctoral degree,21,112364
60,Man,United States of America,Doctoral degree,14,99124
27,Man,Spain,Bachelor’s degree,3,39533
32,Man,India,Master’s degree,3,1671
27,Man,Brazil,Master’s degree,8,8806
46,Man,Colombia,Master’s degree,25,30340
19,Man,India,Some college/university study without earning a bachelor’s degree,1,548
28,Man,Nigeria,Doctoral degree,1,890
50,Man,Mexico,Doctoral degree,16,4981
26,Man,Egypt,Bachelor’s degree,1,5540
42,Man,Japan,Master’s degree,3,69215
46,Man,United States of America,Professional degree,3,251526
33,Man,France,Master’s degree,9,66369
32,Man,Turkey,Master’s degree,1,299
37,Woman,India,Master’s degree,2,982
23,Man,India,Master’s degree,5,465
43,Man,Taiwan,Doctoral degree,22,13676
46,Woman,India,Professional degree,6,384
29,Man,Brazil,Some college/university study without earning a bachelor’s degree,7,26615
44,Man,United States of America,Master’s degree,19,84784
37,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,20,123705
53,Man,Spain,Master’s degree,17,46098
35,Man,Italy,Doctoral degree,3,13648
23,Man,India,Master’s degree,5,387
31,Man,India,Bachelor’s degree,2,9811
51,Man,Canada,Bachelor’s degree,20,72961
34,Man,India,Doctoral degree,10,26576
30,Man,Ghana,Master’s degree,1,931
21,Woman,India,Bachelor’s degree,1,7338
44,Man,Kenya,Master’s degree,7,320
29,Man,Colombia,Master’s degree,1,7632
23,Man,Canada,Bachelor’s degree,7,69105
22,Man,India,Bachelor’s degree,2,5729
39,Man,United States of America,Master’s degree,5,194686
27,Man,Philippines,Master’s degree,0.2275372830876119,12894
22,Man,United States of America,Bachelor’s degree,1,145756
22,Woman,India,Professional degree,10,4957
28,Man,Ghana,Master’s degree,0.024882253466521065,5808
32,Man,Poland,Master’s degree,10,14603
26,Man,India,Master’s degree,0.5568821587230697,13655
33,Man,Taiwan,Master’s degree,9,2206
44,Man,India,Professional degree,0,74013
23,Woman,"Iran, Islamic Republic of...",Bachelor’s degree,10,2137
34,Man,Thailand,Master’s degree,0,1688
43,Man,United States of America,Professional degree,29,483478
57,Man,Belgium,Master’s degree,16,4141
23,Man,India,Bachelor’s degree,4,10229
27,Man,India,Master’s degree,10,13777
25,Man,India,Master’s degree,9,28544
36,Man,United States of America,Doctoral degree,8,132447
34,Man,Japan,Master’s degree,8,91295
29,Man,India,Bachelor’s degree,1,1331
35,Woman,Nigeria,Bachelor’s degree,0.22468601658747467,100
21,Man,Turkey,Master’s degree,1,2378
27,Man,India,Bachelor’s degree,3,9942
19,Man,India,Master’s degree,3,13208
22,Man,India,Master’s degree,0.6803985835194472,23067
39,Man,Colombia,Master’s degree,2,1763
38,Man,Greece,Master’s degree,6,13678
47,Man,Morocco,Master’s degree,5,571
29,Woman,India,Bachelor’s degree,2,778
34,Man,India,Bachelor’s degree,0,13692
32,Man,Japan,No formal education past high school,14,65510
39,Man,Brazil,Bachelor’s degree,3,55720
35,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,4,183615
40,Man,United States of America,Master’s degree,10,173937
23,Man,Brazil,Bachelor’s degree,2,5572
26,Man,India,Master’s degree,1,19347
41,Man,Israel,Bachelor’s degree,0.21518230822962214,245633
55,Man,Spain,Master’s degree,9,62101
20,Man,Russia,Master’s degree,2,544
19,Man,Ukraine,Bachelor’s degree,4,13408
40,Man,Germany,Doctoral degree,24,100644
30,Man,Australia,Doctoral degree,9,102805
31,Man,Viet Nam,Bachelor’s degree,4,5972
34,Man,Turkey,Doctoral degree,5,5967
36,Man,Japan,Doctoral degree,5,146995
24,Man,Japan,Master’s degree,0.09627531975971071,577
45,Man,Brazil,Some college/university study without earning a bachelor’s degree,5,2514
37,Man,Ireland,Master’s degree,3,51342
39,Woman,Indonesia,Master’s degree,5,7778
33,Woman,United Arab Emirates,Master’s degree,4,4689
32,Man,Netherlands,Master’s degree,4,89343
24,Man,India,Master’s degree,2,982
23,Man,Bangladesh,Master’s degree,5,4135
39,Man,United States of America,Master’s degree,10,177113
56,Man,United States of America,Master’s degree,26,347869
26,Man,India,Master’s degree,16,11198
29,Man,India,Master’s degree,0.3558880861363264,6311
25,Man,India,Master’s degree,0.6063937069216475,9200
28,Man,Japan,Bachelor’s degree,5,46237
30,Man,United States of America,Master’s degree,17,147053
22,Man,India,Bachelor’s degree,1,1534
47,Man,Colombia,Doctoral degree,20,59713
30,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,15,120823
32,Man,Australia,Bachelor’s degree,5,142935
36,Man,United States of America,Master’s degree,13,381980
34,Man,Taiwan,Master’s degree,6,4702
35,Man,Germany,Doctoral degree,12,109786
41,Man,Japan,Doctoral degree,16,67037
26,Man,Brazil,Master’s degree,3,62335
32,Man,"Iran, Islamic Republic of...",Master’s degree,2,3811
42,Man,Netherlands,Master’s degree,3,70173
20,Man,Indonesia,Bachelor’s degree,2,299
18,Man,India,Bachelor’s degree,1,646
23,Man,India,Master’s degree,5,305
64,Man,United States of America,Doctoral degree,21,196
33,Man,India,Doctoral degree,0.005416551842376882,222
29,Man,United States of America,Bachelor’s degree,7,193913
25,Man,United States of America,Bachelor’s degree,3,37386
58,Man,Canada,Bachelor’s degree,22,98853
29,Man,Canada,Doctoral degree,7,96774
32,Man,United States of America,Master’s degree,8,256295
28,Man,Colombia,Master’s degree,3,26023
22,Man,United States of America,Bachelor’s degree,3,27127
34,Man,Nigeria,Doctoral degree,0.9858389737706288,3722
29,Man,Spain,Master’s degree,8,33871
41,Woman,United States of America,Master’s degree,30,117647
42,Man,Canada,Doctoral degree,27,126740
29,Woman,Portugal,Doctoral degree,7,248
25,Woman,Turkey,Bachelor’s degree,1,1918
52,Man,United States of America,Master’s degree,0,597
42,Man,Japan,Master’s degree,20,194
40,Man,India,Master’s degree,10,12219
38,Man,India,Bachelor’s degree,1,6355
38,Man,Nigeria,Doctoral degree,0.18852698326277062,649
24,Man,Brazil,No formal education past high school,0,17813
18,Man,India,Bachelor’s degree,4,14435
70,Man,United States of America,Doctoral degree,28,167944
22,Man,Republic of Korea,Some college/university study without earning a bachelor’s degree,1,85
35,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,9,58157
24,Man,India,Master’s degree,2,12272
27,Man,Italy,Master’s degree,0.44022238717466167,6075
32,Man,Russia,Master’s degree,10,42051
34,Woman,Mexico,Master’s degree,16,48603
24,Man,Pakistan,Master’s degree,0.15184586194434735,304
23,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,10,34089
37,Man,Japan,Master’s degree,0.61511806450003,76077
23,Man,Kenya,Bachelor’s degree,0.6002815661545471,944
28,Woman,India,Doctoral degree,1,1579
46,Man,Thailand,Doctoral degree,5,768
29,Man,India,Master’s degree,10,2618
29,Man,Pakistan,Bachelor’s degree,2,6081
37,Man,Poland,Master’s degree,20,110254
35,Woman,France,Master’s degree,6,59243
52,Man,India,Master’s degree,22,2227
25,Man,Russia,Bachelor’s degree,1,884
59,Man,United States of America,Master’s degree,4,95917
29,Man,Belarus,Professional degree,2,856
19,Man,India,Bachelor’s degree,4,200
28,Man,Brazil,Master’s degree,1,720
24,Man,Nigeria,Bachelor’s degree,5,84
49,Woman,India,Doctoral degree,0,1632
21,Woman,France,Master’s degree,4,42904
47,Man,United States of America,Master’s degree,30,114656
59,Man,India,Bachelor’s degree,0,13847
18,Man,Viet Nam,Master’s degree,0.3198073195693416,824
27,Man,Argentina,Bachelor’s degree,7,8953
39,Man,Singapore,Bachelor’s degree,3,54640
27,Man,India,Bachelor’s degree,3,7486
68,Woman,Australia,Master’s degree,24,95413
25,Woman,Netherlands,Bachelor’s degree,7,63590
39,Man,United States of America,Doctoral degree,19,173643
50,Man,Brazil,Master’s degree,0.029178713917370813,13212
48,Man,India,Master’s degree,0,27613
28,Man,Viet Nam,Bachelor’s degree,10,1252
23,Woman,India,Bachelor’s degree,0.1670860423516416,1570
35,Man,United States of America,Doctoral degree,10,100677
34,Man,India,Master’s degree,0.0486070581724759,37902
25,Man,Brazil,Master’s degree,2,1277
22,Man,Pakistan,Master’s degree,4,8181
64,Man,Netherlands,Master’s degree,27,84688
29,Man,Germany,Doctoral degree,1,18772
22,Man,India,Bachelor’s degree,0.9722198791733319,2410
25,Man,United States of America,Bachelor’s degree,7,54722
42,Man,United States of America,Doctoral degree,5,114116
44,Man,France,Doctoral degree,24,15755
26,Man,United States of America,Bachelor’s degree,2,1422
28,Man,India,Master’s degree,0.16299601855639145,820
38,Man,Ukraine,Doctoral degree,5,47358
22,Man,India,Bachelor’s degree,1,6658
26,Man,India,Master’s degree,0.6346527371895864,4735
29,Man,United States of America,Some college/university study without earning a bachelor’s degree,6,44068
30,Woman,United States of America,Master’s degree,1,73808
53,Woman,Germany,Master’s degree,0,768
25,Man,Russia,Master’s degree,4,3262
25,Man,Canada,Master’s degree,6,72713
24,Man,India,Bachelor’s degree,4,258
51,Man,France,Doctoral degree,27,71381
22,Man,Bangladesh,Bachelor’s degree,5,4151
46,Man,Taiwan,Master’s degree,10,63033
38,Man,Japan,Master’s degree,9,165
34,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,14,40887
38,Woman,India,Doctoral degree,9,180
18,Woman,India,Bachelor’s degree,0.4424936288199012,621
28,Woman,Brazil,Bachelor’s degree,6,7331
46,Man,Netherlands,Doctoral degree,20,71620
21,Man,India,Bachelor’s degree,0.7305028938195618,4462
30,Man,Spain,Master’s degree,0.27995698673886216,30740
26,Man,France,Doctoral degree,6,24140
30,Man,Belarus,Master’s degree,0.4653377673054414,2398
42,Man,Japan,Doctoral degree,6,73128
31,Man,United States of America,Doctoral degree,5,474
26,Man,Portugal,Master’s degree,1,856
18,Woman,Indonesia,Bachelor’s degree,2,148
50,Man,Japan,Master’s degree,24,13331
48,Man,India,Some college/university study without earning a bachelor’s degree,2,963
19,Man,India,Bachelor’s degree,4,80631
33,Man,India,Master’s degree,5,7892
38,Man,Canada,Doctoral degree,16,53785
29,Man,Portugal,Master’s degree,3,17923
32,Man,Israel,Master’s degree,1,94056
23,Woman,India,Master’s degree,0.5082872845119731,363
32,Man,France,Master’s degree,1,77326
26,Man,United States of America,Master’s degree,10,113050
20,Woman,Indonesia,Some college/university study without earning a bachelor’s degree,0,1965
24,Woman,India,Master’s degree,2,1596
25,Man,United States of America,Master’s degree,10,76856
43,Man,United States of America,Master’s degree,1,150078
28,Woman,United States of America,Master’s degree,5,88585
23,Man,France,Master’s degree,10,3988
32,Man,United States of America,Doctoral degree,3,73077
30,Man,Colombia,Bachelor’s degree,1,856
24,Man,Russia,Master’s degree,0.3279364038235386,221
54,Man,Germany,Master’s degree,23,181586
25,Woman,Canada,Bachelor’s degree,4,92877
38,Man,Colombia,Doctoral degree,11,48970
43,Woman,Canada,Doctoral degree,29,121334
24,Man,India,Master’s degree,1,353
28,Man,Russia,Some college/university study without earning a bachelor’s degree,3,12123
25,Man,Russia,Master’s degree,9,2839
33,Woman,India,Professional degree,2,2567
